First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Mikey,Burnett,http://ufcstats.com/fighter-details/4c805f5f58a75df0,The Eastside Assassin,5,2,0,"5' 6""",170 lbs.,--,Orthodox,"Apr 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kevin,Burns,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,The Fire,12,7,0,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 03, 1980",2.74,38%,4.30,52%,0.28,50%,47%,0.8
Gilbert,Burns,http://ufcstats.com/fighter-details/23024fdfc966410a,Durinho,22,9,0,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 20, 1986",3.15,48%,3.64,52%,2.12,37%,53%,0.5
Josh,Burns,http://ufcstats.com/fighter-details/1e092415a7eeaf65,The Hammer,8,10,0,"6' 1""",244 lbs.,--,,"May 15, 1978",2.40,48%,5.73,32%,0.00,0%,100%,0.0
Herbert,Burns,http://ufcstats.com/fighter-details/4f140403000158b5,The Blaze,11,6,0,"5' 9""",145 lbs.,"73""",Orthodox,"Feb 02, 1988",1.86,36%,5.17,41%,2.94,34%,66%,1.8
Derrick,Burnsed,http://ufcstats.com/fighter-details/2213330f082f82d5,,1,0,3,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nah-Shon,Burrell,http://ufcstats.com/fighter-details/2c64c035485906aa,The Rock n Rolla,15,7,0 (1 NC),"5' 11""",170 lbs.,--,Orthodox,"Feb 05, 1990",4.83,47%,3.45,56%,0.00,0%,52%,0.3
Martin,Buschkamp,http://ufcstats.com/fighter-details/8fc30d8cebb17116,,9,0,0 (1 NC),"5' 9""",145 lbs.,--,Orthodox,"Jan 06, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0
George,Bush,http://ufcstats.com/fighter-details/f0c779dc2ca3816c,,5,2,0,"6' 1""",205 lbs.,--,,--,6.35,64%,2.31,55%,17.31,66%,0%,0.0
Bubba,Bush,http://ufcstats.com/fighter-details/132505067f08c54d,The Fightin' Texas Aggie,8,3,0 (1 NC),"6' 0""",185 lbs.,--,Orthodox,"Jul 24, 1985",0.63,55%,7.01,25%,2.82,50%,60%,0.0
Dakota,Bush,http://ufcstats.com/fighter-details/3033c1c080672475,,8,4,0,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",2.77,38%,4.42,41%,2.40,33%,0%,0.0
Murilo,Bustamante,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,,15,8,1,"6' 2""",183 lbs.,--,Orthodox,"Jul 30, 1966",1.33,32%,1.90,60%,2.46,33%,54%,1.2
Nick,Bustamante,http://ufcstats.com/fighter-details/51b1ca2a4b064101,,5,3,0,"5' 9""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eduardo,Bustillos,http://ufcstats.com/fighter-details/f273f1b8df04c8a1,,5,3,0,"5' 8""",135 lbs.,--,,"Jun 02, 1987",2.61,59%,6.22,35%,0.00,0%,100%,0.0
Jason,Butcher,http://ufcstats.com/fighter-details/30e39145fec48d25,,10,2,0,"6' 3""",185 lbs.,--,,"Oct 23, 1984",1.82,40%,2.73,25%,13.64,50%,0%,0.0
Todd,Butler,http://ufcstats.com/fighter-details/3fed746acfd026dd,,1,4,0,"6' 1""",200 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Goldman,Butler,http://ufcstats.com/fighter-details/e2d5072048b825b1,,1,4,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ian,Butler,http://ufcstats.com/fighter-details/6b8fd98eb52363d1,,3,3,0 (1 NC),"5' 8""",155 lbs.,--,,--,2.09,14%,6.69,36%,0.00,0%,50%,0.0
Raphael,Butler,http://ufcstats.com/fighter-details/f941505e35fb1eae,The Silencer,9,2,1,"6' 3""",261 lbs.,--,,"Jan 04, 1984",4.69,45%,0.94,91%,0.00,0%,100%,14.1
Jesse,Butler,http://ufcstats.com/fighter-details/a75a48bfe776b2c2,,12,6,0,"5' 10""",135 lbs.,"73""",Orthodox,"May 24, 1992",2.02,34%,4.62,39%,0.00,0%,0%,0.0
JP,Buys,http://ufcstats.com/fighter-details/0b362247806341e5,Young Savage,9,6,0,"5' 5""",135 lbs.,"67""",Orthodox,"Apr 30, 1996",1.88,39%,3.02,40%,1.55,25%,25%,2.3
Dennis,Buzukja,http://ufcstats.com/fighter-details/c4d039123e62f6a9,The Great,12,5,0,"5' 9""",145 lbs.,"70""",Switch,"Oct 01, 1997",4.21,43%,4.82,48%,0.63,27%,75%,0.2
Charles,Byrd,http://ufcstats.com/fighter-details/76ee3d666c648f6b,Kid Dynamite,10,7,0,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",3.43,55%,2.63,55%,2.50,50%,40%,1.5
Steve,Byrnes,http://ufcstats.com/fighter-details/43612456979e5d5e,The Sergeant,6,1,0,"6' 0""",170 lbs.,--,Orthodox,--,1.20,51%,2.67,27%,3.00,60%,0%,4.0
Michael,Byrnes,http://ufcstats.com/fighter-details/87f0b37f153cf497,,5,3,0,"5' 11""",155 lbs.,--,,"Jul 17, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0
