First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Talita,Nogueira,http://ufcstats.com/fighter-details/a3d1d060f9af97fe,Treta,6,0,0,"5' 10""",145 lbs.,--,,"Oct 13, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kyle,Noke,http://ufcstats.com/fighter-details/7339d340aa2889cb,,22,10,1,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",3.23,50%,2.09,64%,1.53,54%,66%,0.8
Tom,Nolan,http://ufcstats.com/fighter-details/6c3b2525436cf5d4,Big Train,9,1,0,"6' 3""",155 lbs.,"73""",Southpaw,"Mar 08, 2000",5.82,45%,4.85,46%,0.41,12%,66%,1.6
Nick,Nolte,http://ufcstats.com/fighter-details/d665de9b4da87c22,,5,4,0,"6' 0""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
KJ,Noons,http://ufcstats.com/fighter-details/b7ffa72aa148599a,King,13,9,0 (1 NC),"5' 10""",155 lbs.,"70""",Orthodox,"Dec 07, 1982",3.68,35%,3.78,65%,0.08,20%,68%,0.0
Sage,Northcutt,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,Super,11,2,0,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",3.58,52%,1.96,58%,1.81,34%,41%,0.6
Jan,Nortje,http://ufcstats.com/fighter-details/bd4389b71fdc0ce2,The Giant,2,6,0,"6' 1""",310 lbs.,--,Southpaw,"Apr 11, 1975",3.32,51%,4.50,32%,0.00,0%,66%,2.9
Scott,Norton,http://ufcstats.com/fighter-details/f21a3d68fb9df387,Hollywood,7,1,0,"5' 10""",170 lbs.,--,Orthodox,"Mar 15, 1973",0.67,30%,0.34,60%,2.52,25%,0%,0.0
Shohei,Nose,http://ufcstats.com/fighter-details/6b0e83b094f816ac,,12,5,2,"5' 6""",135 lbs.,"68""",Switch,"Oct 19, 1997",1.52,37%,2.17,52%,2.23,17%,14%,3.6
Jonatas,Novaes,http://ufcstats.com/fighter-details/9e8e5c529057fe60,,13,5,0,"5' 11""",170 lbs.,--,,"Mar 02, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jason,Novelli,http://ufcstats.com/fighter-details/459e4dc69ec669b2,Flipside,11,3,1,"6' 0""",155 lbs.,--,Orthodox,"Jun 08, 1979",1.73,24%,3.55,66%,0.70,33%,100%,0.0
Phillipe,Nover,http://ufcstats.com/fighter-details/64360e618823a8e4,The Filipino Assassin,11,8,1,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",1.79,35%,2.48,56%,0.99,28%,44%,0.7
Taiyilake,Nueraji,http://ufcstats.com/fighter-details/7498b3ac79a3b948,Super Saiyan,9,1,0,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 12, 2001",11.01,48%,7.39,58%,0.00,0%,0%,0.0
Shayilan,Nuerdanbieke,http://ufcstats.com/fighter-details/0a73acff6325c1e2,Wolverine,39,12,0,"5' 8""",145 lbs.,"69""",Orthodox,"May 04, 1994",1.95,45%,2.64,50%,3.30,35%,28%,0.2
Diego,Nunes,http://ufcstats.com/fighter-details/3a24769a4855040a,The Gun,19,7,0,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",2.72,43%,2.59,58%,1.18,44%,65%,0.6
Amanda,Nunes,http://ufcstats.com/fighter-details/80fa8218c99f9c58,The Lioness,23,5,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988",4.55,51%,2.62,57%,2.73,54%,82%,0.7
Nina,Nunes,http://ufcstats.com/fighter-details/d343df8ba11f4c4e,,11,7,0,"5' 5""",125 lbs.,"64""",Orthodox,"Dec 03, 1985",4.39,45%,3.47,55%,0.24,33%,73%,0.5
Istela,Nunes,http://ufcstats.com/fighter-details/efc67b07eed39794,,6,6,0 (1 NC),"5' 4""",115 lbs.,"66""",Orthodox,"Jul 23, 1992",4.28,47%,4.07,59%,0.00,0%,47%,0.0
Josiane,Nunes,http://ufcstats.com/fighter-details/68d35296f566792b,Josi,10,4,0,"5' 2""",135 lbs.,"67""",Southpaw,"Dec 23, 1993",5.65,43%,5.76,51%,0.00,0%,58%,0.0
Diyar,Nurgozhay,http://ufcstats.com/fighter-details/709fadb644ee3f51,,10,1,0,"6' 2""",205 lbs.,"74""",Southpaw,"Apr 22, 1997",3.13,48%,3.40,59%,2.00,100%,100%,0.0
Khabib,Nurmagomedov,http://ufcstats.com/fighter-details/032cc3922d871c7f,The Eagle,29,0,0,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.10,48%,1.75,65%,5.32,48%,84%,0.8
Said,Nurmagomedov,http://ufcstats.com/fighter-details/0fd5f4b838e890cc,,18,4,0,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992",3.38,47%,2.25,56%,1.01,15%,62%,1.2
Abubakar,Nurmagomedov,http://ufcstats.com/fighter-details/029e1293e609fd74,,17,4,1,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 13, 1989",2.78,53%,2.61,65%,1.25,22%,88%,0.0
Umar,Nurmagomedov,http://ufcstats.com/fighter-details/2b6fc1c02736833d,,18,1,0,"5' 8""",135 lbs.,"69""",Orthodox,"Jan 03, 1996",4.38,57%,2.15,60%,3.26,39%,78%,0.3
Adilet,Nurmatov,http://ufcstats.com/fighter-details/689502703bbfe5f2,Kok-Zhal,13,2,0,--,155 lbs.,--,,"Aug 02, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kennedy,Nzechukwu,http://ufcstats.com/fighter-details/8667caa0451d245b,African Savage,14,5,0,"6' 5""",236 lbs.,"83""",Southpaw,"Jun 13, 1992",5.37,46%,4.89,51%,0.56,45%,81%,0.2
