Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Lyoto Machida,win,Stephan Bonnar,"0
","17
","0
","0
","Jungle Fight 1
          


          
          Sep. 13, 2003",KO/TKO,1,4:21
Lyoto Machida,win,Kengo Watanabe,"0
","51
","5
","1
","NJPW - Ultimate Crush
          


          
          May. 02, 2003",U-DEC,3,5:00
War Machine,loss,Yoshiyuki Yoshida,"0
","1
","0
","0
","UFC 84: Ill Will
          


          
          May. 24, 2008","SUB
",1,0:56
War Machine,win,Jared Rollins,"0
","29
","1
","0
","The Ultimate Fighter: Team Hughes vs. Team Serra Finale
          


          
          Dec. 08, 2007","KO/TKO
",3,2:01
Anthony Macias,loss,Kazushi Sakuraba,"0
","5
","0
","0
","PRIDE 7
          


          
          Sep. 12, 1999","SUB
",2,2:30
Anthony Macias,loss,Oleg Taktarov,"0
","0
","0
","0
","UFC 6: Clash of the Titans
          


          
          Jul. 14, 1995","SUB
",1,0:09
Anthony Macias,win,He-Man Gipson,"--
","--
","--
","--
","UFC 6: Clash of the Titans
          


          
          Jul. 14, 1995","KO/TKO
",1,3:06
Anthony Macias,loss,Dan Severn,"0
","8
","0
","0
","UFC 4: Revenge of the Warriors
          


          
          Dec. 16, 1994","SUB
",1,1:45
Pauline Macias,loss,Gloria de Paula,"0
","12
","2
","0
","DWCS 4.10
          


          
          Nov. 17, 2020",U-DEC,3,5:00
Reza Madadi,loss,Joaquim Silva,"0
","26
","5
","0
","UFC Fight Night: Gustafsson vs. Teixeira
          


          
          May. 28, 2017",S-DEC,3,5:00
Reza Madadi,loss,Joe Duffy,"0
","28
","2
","0
","UFC Fight Night: Manuwa vs. Anderson
          


          
          Mar. 18, 2017",U-DEC,3,5:00
Reza Madadi,win,Yan Cabral,"0
","27
","1
","0
","UFC Fight Night: Overeem vs Arlovski
          


          
          May. 08, 2016","KO/TKO
",3,1:56
Reza Madadi,loss,Norman Parke,"0
","33
","1
","0
","UFC Fight Night: Holohan vs Smolka
          


          
          Oct. 24, 2015",U-DEC,3,5:00
Reza Madadi,win,Michael Johnson,"0
","34
","4
","2
","UFC on FUEL TV: Mousasi vs Latifi
          


          
          Apr. 06, 2013","SUB
",3,1:33
Reza Madadi,loss,Cristiano Marcello,"0
","77
","3
","0
","UFC 153: Silva vs Bonnar
          


          
          Oct. 13, 2012",S-DEC,3,5:00
Reza Madadi,win,Yoislandy Izquierdo,"0
","1
","3
","1
","UFC on FUEL TV: Gustafsson vs Silva
          


          
          Apr. 14, 2012","SUB
",2,1:28
Don Madge,win,Fares Ziam,"0
","21
","3
","0
","UFC 242: Khabib vs. Poirier
          


          
          Sep. 07, 2019",U-DEC,3,5:00
Don Madge,win,Te Edwards,"2
","21
","0
","1
","UFC Fight Night: Oezdemir vs. Smith
          


          
          Oct. 27, 2018","KO/TKO
",2,0:14
Ryan Madigan,loss,Tamdan McCrory,"0
","0
","0
","0
","UFC 96: Jackson vs Jardine
          


          
          Mar. 07, 2009","KO/TKO
",1,3:35
Victor Madrigal,loss,Vinicius Oliveira,"0
","7
","0
","0
","DWCS 7.8
          


          
          Sep. 26, 2023","KO/TKO
",1,3:02
Jon Madsen,loss,Mike Russow,"0
","27
","0
","0
","UFC Fight Night: Nogueira vs Davis
          


          
          Mar. 26, 2011",KO/TKO,2,5:00
Jon Madsen,win,Gilbert Yvel,"0
","18
","1
","0
","UFC 121: Lesnar vs Velasquez
          


          
          Oct. 23, 2010","KO/TKO
",1,1:48
Jon Madsen,win,Karlos Vemola,"0
","37
","3
","0
","UFC 116: Lesnar vs Carwin
          


          
          Jul. 03, 2010",U-DEC,3,5:00
Jon Madsen,win,Mostapha Al-Turk,"0
","32
","1
","0
","UFC 112: Invincible
          


          
          Apr. 10, 2010",U-DEC,3,5:00
Jon Madsen,win,Justin Wren,"0
","26
","0
","0
","The Ultimate Fighter: Heavyweights Finale
          


          
          Dec. 05, 2009",S-DEC,3,5:00
Mark Madsen,loss,Jared Gordon,"0
","35
","0
","0
","UFC 295: Prochazka vs. Pereira
          


          
          Nov. 11, 2023","KO/TKO
",1,4:42
Mark Madsen,loss,Grant Dawson,"0
","15
","0
","0
","UFC Fight Night: Rodriguez vs. Lemos
          


          
          Nov. 05, 2022","SUB
",3,2:05
Mark Madsen,win,Vinc Pichel,"0
","39
","3
","0
","UFC 273: Volkanovski vs. The Korean Zombie
          


          
          Apr. 09, 2022",U-DEC,3,5:00
Mark Madsen,win,Clay Guida,"0
","98
","0
","0
","UFC Fight Night: Cannonier vs. Gastelum
          


          
          Aug. 21, 2021",S-DEC,3,5:00
Mark Madsen,win,Austin Hubbard,"0
","15
","8
","0
","UFC 248: Adesanya vs. Romero
          


          
          Mar. 07, 2020",U-DEC,3,5:00
Mark Madsen,win,Danilo Belluardo,"0
","22
","1
","0
","UFC Fight Night: Hermansson vs. Cannonier
          


          
          Sep. 28, 2019","KO/TKO
",1,1:12
Yoshiro Maeda,loss,Bibiano Fernandes,"0
","1
","0
","0
","DREAM 18
          


          
          Dec. 31, 2012","SUB
",1,1:46
Yoshiro Maeda,loss,Hideo Tokoro,"1
","40
","0
","0
","DREAM - Fight for Japan
          


          
          May. 29, 2011",KO/TKO,2,0:43
Yoshiro Maeda,loss,Kenji Osawa,"0
","28
","3
","0
","DREAM 14
          


          
          May. 29, 2010",S-DEC,3,5:00
Yoshiro Maeda,loss,Cole Escovedo,"0
","8
","0
","0
","DREAM 13
          


          
          Mar. 22, 2010","KO/TKO
",1,2:29
Yoshiro Maeda,win,Chase Beebe,"0
","21
","2
","1
","DREAM 12
          


          
          Oct. 25, 2009","SUB
",1,3:36
Yoshiro Maeda,loss,Hiroyuki Takaya,"0
","22
","3
","0
","DREAM 9: Featherweight Grand Prix 2009 2nd Round
          


          
          May. 26, 2009","KO/TKO
",1,9:40
Yoshiro Maeda,win,Micah Miller,"0
","32
","4
","0
","DREAM 7: Featherweight Grand Prix 2009 1st Round
          


          
          Mar. 08, 2009",U-DEC,2,5:00
Yoshiro Maeda,loss,Rani Yahya,"0
","3
","0
","2
","WEC 36: Faber vs. Brown
          


          
          Nov. 05, 2008","SUB
",1,3:30
Yoshiro Maeda,loss,Miguel Torres,"0
","25
","3
","1
","WEC 34: Faber vs. Pulver
          



          
          Jun. 01, 2008",KO/TKO,3,5:00
Yoshiro Maeda,win,Charlie Valencia,"1
","11
","0
","0
","WEC 32: Condit vs. Prater
          


          
          Feb. 13, 2008","KO/TKO
",1,2:29
Yoshiro Maeda,loss,Joe Pearson,"0
","0
","1
","0
","PRIDE Bushido 13
          


          
          Nov. 05, 2006","SUB
",1,0:54
Yoshiro Maeda,loss,Charles Bennett,"0
","3
","0
","0
","PRIDE Bushido 7
          


          
          May. 22, 2005","KO/TKO
",1,1:55
Leonardo Mafra,loss,Stevie Ray,"0
","23
","0
","0
","UFC Fight Night: Bisping vs Leites
          


          
          Jul. 18, 2015","KO/TKO
",1,2:30
Leonardo Mafra,win,Cain Carrizosa,"0
","94
","5
","0
","UFC Fight Night: Maia vs LaFlare
          


          
          Mar. 21, 2015",U-DEC,3,5:00
Leonardo Mafra,loss,Rick Story,"0
","11
","0
","0
","UFC Fight Night: Cowboy vs Miller
          


          
          Jul. 16, 2014","SUB
",2,2:12
Leonardo Mafra,loss,Thiago Perpetuo,"0
","33
","0
","1
","UFC 147: Silva vs Franklin 2
          


          
          Jun. 23, 2012","KO/TKO
",3,0:41
Vinny Magalhaes,loss,Anthony Perosh,"0
","1
","0
","0
","UFC 163: Aldo vs Jung
          


          
          Aug. 03, 2013","KO/TKO
",1,0:14
Vinny Magalhaes,loss,Phil Davis,"0
","29
","1
","0
","UFC 159: Jones vs Sonnen
          


          
          Apr. 27, 2013",U-DEC,3,5:00
Vinny Magalhaes,win,Igor Pokrajac,"0
","15
","1
","2
","UFC 152: Jones vs Belfort
          


          
          Sep. 22, 2012","SUB
",2,1:14
Vinny Magalhaes,loss,Eliot Marshall,"0
","34
","2
","0
","UFC 97: Redemption
          


          
          Apr. 18, 2009",U-DEC,3,5:00
Vinny Magalhaes,loss,Ryan Bader,"0
","4
","0
","0
","The Ultimate Fighter: Team Nogueira vs. Team Mir Finale
          



          
          Dec. 13, 2008","KO/TKO
",1,2:18
Vinicius Magalhaes,win,Rocky Long,"--
","--
","--
","--
","Strikeforce - Houston
          


          
          Aug. 21, 2010",U-DEC,3,3:00
Caio Magalhaes,loss,Brad Tavares,"0
","26
","1
","1
","UFC 203: Miocic vs. Overeem
          


          
          Sep. 10, 2016",S-DEC,3,5:00
Caio Magalhaes,loss,Josh Samman,"0
","3
","0
","0
","The Ultimate Fighter: American Top Team vs. Blackzilians Finale
          


          
          Jul. 12, 2015","SUB
",1,2:52
Caio Magalhaes,win,Trevor Smith,"1
","9
","0
","0
","UFC Fight Night 56: Shogun vs Saint Preux
          


          
          Nov. 08, 2014","KO/TKO
",1,0:31
Caio Magalhaes,win,Luke Zachrich,"1
","16
","0
","0
","UFC on FOX: Werdum vs Browne
          


          
          Apr. 19, 2014","KO/TKO
",1,0:44
Caio Magalhaes,win,Nick Ring,"0
","32
","0
","0
","UFC Fight Night: Hunt vs Bigfoot
          


          
          Dec. 06, 2013",U-DEC,3,5:00
Caio Magalhaes,win,Karlos Vemola,"0
","21
","1
","5
","UFC on FUEL TV: Nogueira vs. Werdum
          


          
          Jun. 08, 2013","SUB
",2,2:49
Caio Magalhaes,loss,Buddy Roberts,"0
","22
","2
","0
","UFC on FX: Johnson vs McCall
          


          
          Jun. 08, 2012",U-DEC,3,5:00
Bernardo Magalhaes,loss,Henry Martinez,"0
","26
","0
","1
","UFC on FX: Johnson vs McCall
          


          
          Jun. 08, 2012",S-DEC,3,5:00
Bernardo Magalhaes,loss,Tim Means,"0
","28
","0
","0
","UFC on FUEL TV: Sanchez vs Ellenberger
          


          
          Feb. 15, 2012",U-DEC,3,5:00
Eric Magana,win,Luke Hartwig,"--
","--
","--
","--
","Strikeforce - Young Guns 2
          


          
          Feb. 01, 2008",KO/TKO,2,3:00
Brandon Magana,win,Brandon Thatch,"--
","--
","--
","--
","Strikeforce - At the Mansion 2
          


          
          Sep. 20, 2008",S-DEC,3,3:00
Angela Magana,loss,Amanda Cooper,"0
","12
","0
","0
","UFC 218: Holloway vs. Aldo 2
          


          
          Dec. 02, 2017","KO/TKO
",2,4:34
Angela Magana,loss,Michelle Waterson-Gomez,"0
","8
","1
","1
","The Ultimate Fighter: American Top Team vs. Blackzilians Finale
          


          
          Jul. 12, 2015","SUB
",3,2:38
Angela Magana,loss,Tecia Pennington,"0
","37
","0
","0
","The Ultimate Fighter: A Champion Will Be Crowned Finale
          


          
          Dec. 12, 2014",U-DEC,3,5:00
Neil Magny,loss,Carlos Prates,"0
","10
","0
","0
","UFC Fight Night: Magny vs. Prates
          


          
          Nov. 09, 2024","KO/TKO
",1,4:50
Neil Magny,loss,Michael Morales,"0
","5
","0
","0
","UFC Fight Night: Cannonier vs. Borralho
          


          
          Aug. 24, 2024","KO/TKO
",1,4:39
Neil Magny,win,Mike Malott,"0
","57
","1
","0
","UFC 297: Strickland vs. Du Plessis
          


          
          Jan. 20, 2024","KO/TKO
",3,4:45
Neil Magny,loss,Ian Machado Garry,"0
","27
","0
","0
","UFC 292: Sterling vs. O'Malley
          


          
          Aug. 19, 2023",U-DEC,3,5:00
Neil Magny,win,Phil Rowe,"0
","29
","0
","0
","UFC Fight Night: Emmett vs. Topuria
          


          
          Jun. 24, 2023",S-DEC,3,5:00
Neil Magny,loss,Gilbert Burns,"0
","4
","0
","0
","UFC 283: Teixeira vs. Hill
          


          
          Jan. 21, 2023","SUB
",1,4:15
Neil Magny,win,Daniel Rodriguez,"0
","57
","5
","1
","UFC Fight Night: Rodriguez vs. Lemos
          


          
          Nov. 05, 2022","SUB
",3,3:33
Neil Magny,loss,Shavkat Rakhmonov,"0
","11
","0
","0
","UFC Fight Night: Tsarukyan vs. Gamrot
          


          
          Jun. 25, 2022","SUB
",2,4:58
Neil Magny,win,Max Griffin,"0
","54
","1
","0
","UFC Fight Night: Blaydes vs. Daukaus
          


          
          Mar. 26, 2022",S-DEC,3,5:00
Neil Magny,win,Geoff Neal,"0
","55
","2
","0
","UFC Fight Night: Rodriguez vs. Waterson
          


          
          May. 08, 2021",U-DEC,3,5:00
Neil Magny,loss,Michael Chiesa,"0
","12
","1
","1
","UFC Fight Night: Chiesa vs. Magny
          


          
          Jan. 20, 2021",U-DEC,5,5:00
Neil Magny,win,Robbie Lawler,"0
","62
","4
","0
","UFC Fight Night: Smith vs. Rakic
          


          
          Aug. 29, 2020",U-DEC,3,5:00
Neil Magny,win,Anthony Rocco Martin,"0
","64
","0
","0
","UFC 250: Nunes vs. Spencer
          


          
          Jun. 06, 2020",U-DEC,3,5:00
Neil Magny,win,Li Jingliang,"0
","74
","4
","0
","UFC 248: Adesanya vs. Romero
          


          
          Mar. 07, 2020",U-DEC,3,5:00
Neil Magny,loss,Santiago Ponzinibbio,"0
","72
","0
","0
","UFC Fight Night: Magny vs. Ponzinibbio
          


          
          Nov. 17, 2018","KO/TKO
",4,2:36
Neil Magny,win,Craig White,"1
","18
","0
","0
","UFC Fight Night: Thompson vs. Till
          


          
          May. 27, 2018","KO/TKO
",1,4:32
Neil Magny,win,Carlos Condit,"0
","32
","6
","0
","UFC 219: Cyborg vs. Holm
          


          
          Dec. 30, 2017",U-DEC,3,5:00
Neil Magny,loss,Rafael Dos Anjos,"0
","1
","0
","0
","UFC 215: Nunes vs Shevchenko 2
          


          
          Sep. 09, 2017","SUB
",1,3:43
Neil Magny,win,Johny Hendricks,"0
","50
","1
","2
","UFC 207: Nunes vs. Rousey
          


          
          Dec. 30, 2016",U-DEC,3,5:00
Neil Magny,loss,Lorenz Larkin,"0
","8
","0
","0
","UFC 202: Diaz vs. McGregor 2
          


          
          Aug. 20, 2016","KO/TKO
",1,4:08
Neil Magny,win,Hector Lombard,"0
","148
","1
","2
","UFC Fight Night: Hunt vs Mir
          


          
          Mar. 19, 2016","KO/TKO
",3,0:46
Neil Magny,win,Kelvin Gastelum,"0
","54
","6
","0
","UFC Fight Night: Magny vs Gastelum
          


          
          Nov. 21, 2015",S-DEC,5,5:00
Neil Magny,win,Erick Silva,"0
","68
","4
","0
","UFC Fight Night: Holloway vs Oliveira
          


          
          Aug. 23, 2015",S-DEC,3,5:00
Neil Magny,loss,Demian Maia,"0
","0
","0
","0
","UFC 190: Rousey vs Correia
          


          
          Aug. 01, 2015","SUB
",2,2:52
Neil Magny,win,Hyun Gyu Lim,"0
","43
","2
","0
","UFC Fight Night: Edgar vs Faber
          


          
          May. 16, 2015","KO/TKO
",2,1:24
Neil Magny,win,Kiichi Kunimoto,"0
","76
","3
","1
","UFC Fight Night: Henderson vs Thatch
          


          
          Feb. 14, 2015","SUB
",3,1:22
Neil Magny,win,William Macario,"0
","65
","2
","0
","UFC 179: Aldo vs Mendes 2
          


          
          Oct. 25, 2014","KO/TKO
",3,2:40
Neil Magny,win,Alex Garcia,"0
","39
","3
","0
","UFC Fight Night: Henderson vs Dos Anjos
          


          
          Aug. 23, 2014",U-DEC,3,5:00
Neil Magny,win,Rodrigo de Lima,"1
","30
","2
","0
","UFC Fight Night: Te Huna vs Marquardt
          


          
          Jun. 28, 2014","KO/TKO
",2,2:32
Neil Magny,win,Tim Means,"0
","29
","4
","0
","UFC Fight Night: Brown vs Silva
          


          
          May. 10, 2014",U-DEC,3,5:00
Neil Magny,win,Gasan Umalatov,"0
","71
","1
","0
","UFC 169: Barao vs Faber 2
          


          
          Feb. 01, 2014",U-DEC,3,5:00
Neil Magny,loss,Seth Baczynski,"0
","31
","2
","0
","UFC Fight Night: Fight for the Troops 3
          


          
          Nov. 06, 2013",U-DEC,3,5:00
Neil Magny,loss,Sergio Moraes,"0
","7
","0
","0
","UFC 163: Aldo vs Jung
          


          
          Aug. 03, 2013","SUB
",1,3:13
Neil Magny,win,Jon Manley,"0
","65
","4
","0
","UFC 157: Rousey vs Carmouche
          


          
          Feb. 23, 2013",U-DEC,3,5:00
Raimond Magomedaliev,loss,Mauricio Ruffy,"0
","60
","0
","0
","DWCS 7.9
          


          
          Oct. 03, 2023","KO/TKO
",3,4:45
Ibragim Magomedov,loss,Mirko Filipovic,"0
","1
","0
","0
","PRIDE Critical Countdown 2005
          


          
          Jun. 26, 2005","KO/TKO
",1,3:53
Rashid Magomedov,win,King Green,"0
","75
","0
","0
","UFC on FOX: Johnson vs. Reis
          


          
          Apr. 15, 2017",S-DEC,3,5:00
Rashid Magomedov,loss,Beneil Dariush,"0
","41
","1
","0
","UFC Fight Night: Dos Anjos vs. Ferguson
          


          
          Nov. 05, 2016",U-DEC,3,5:00
Rashid Magomedov,win,Gilbert Burns,"2
","80
","2
","0
","UFC Fight Night: Belfort vs Henderson 3
          


          
          Nov. 07, 2015",U-DEC,3,5:00
Rashid Magomedov,win,Elias Silverio,"2
","91
","1
","0
","UFC Fight Night: Machida vs Dollaway
          


          
          Dec. 20, 2014","KO/TKO
",3,4:57
Rashid Magomedov,win,Rodrigo Damm,"1
","63
","0
","0
","UFC Fight Night: Miocic vs Maldonado
          


          
          May. 31, 2014",U-DEC,3,5:00
Rashid Magomedov,win,Anthony Rocco Martin,"0
","46
","0
","1
","UFC 169: Barao vs Faber 2
          


          
          Feb. 01, 2014",U-DEC,3,5:00
Ruslan Magomedov,win,Shawn Jordan,"0
","71
","0
","0
","UFC 192: Cormier vs Gustafsson
          


          
          Oct. 03, 2015",U-DEC,3,5:00
Ruslan Magomedov,win,Josh Copeland,"1
","63
","1
","0
","UFC Fight Night: Edgar vs Swanson
          


          
          Nov. 22, 2014",U-DEC,3,5:00
Ruslan Magomedov,win,Viktor Pesta,"0
","47
","0
","0
","UFC Fight Night: Munoz vs Mousasi
          


          
          May. 31, 2014",U-DEC,3,5:00
Abus Magomedov,win,Michel Pereira,"0
","78
","1
","0
","UFC Fight Night: Machado Garry vs. Prates
          


          
          Apr. 26, 2025",U-DEC,3,5:00
Abus Magomedov,win,Brunno Ferreira,"0
","26
","4
","1
","UFC 308: Topuria vs. Holloway
          


          
          Oct. 26, 2024","SUB
",3,3:14
Abus Magomedov,win,Warlley Alves,"0
","22
","6
","0
","UFC Fight Night: Barboza vs. Murphy
          


          
          May. 18, 2024",U-DEC,3,5:00
Abus Magomedov,loss,Caio Borralho,"0
","38
","0
","0
","UFC Fight Night: Almeida vs. Lewis
          


          
          Nov. 04, 2023",U-DEC,3,5:00
Abus Magomedov,loss,Sean Strickland,"0
","47
","1
","0
","UFC Fight Night: Strickland vs. Magomedov
          


          
          Jul. 01, 2023","KO/TKO
",2,4:20
Abus Magomedov,win,Dustin Stoltzfus,"1
","7
","0
","0
","UFC Fight Night: Gane vs. Tuivasa
          


          
          Sep. 03, 2022","KO/TKO
",1,0:19
Shara Magomedov,loss,Michael Page,"0
","38
","0
","0
","UFC Fight Night: Adesanya vs. Imavov
          


          
          Feb. 01, 2025",U-DEC,3,5:00
Shara Magomedov,win,Armen Petrosyan,"1
","65
","0
","0
","UFC 308: Topuria vs. Holloway
          


          
          Oct. 26, 2024","KO/TKO
",2,4:52
Shara Magomedov,win,Michal Oleksiejczuk,"0
","97
","0
","0
","UFC Fight Night: Sandhagen vs. Nurmagomedov
          


          
          Aug. 03, 2024",U-DEC,3,5:00
Shara Magomedov,win,Antonio Trocoli,"1
","82
","0
","0
","UFC Fight Night: Whittaker vs. Aliskerov
          


          
          Jun. 22, 2024","KO/TKO
",3,2:27
Shara Magomedov,win,Bruno Silva,"0
","113
","0
","0
","UFC 294: Makhachev vs. Volkanovski 2
          


          
          Oct. 21, 2023",U-DEC,3,5:00
Zabit Magomedsharipov,win,Calvin Kattar,"0
","96
","1
","0
","UFC Fight Night: Zabit vs. Kattar
          


          
          Nov. 09, 2019",U-DEC,3,5:00
Zabit Magomedsharipov,win,Jeremy Stephens,"0
","70
","3
","0
","UFC 235: Jones vs. Smith
          


          
          Mar. 02, 2019",U-DEC,3,5:00
Zabit Magomedsharipov,win,Brandon Davis,"0
","38
","6
","1
","UFC 228: Woodley vs. Till
          


          
          Sep. 08, 2018","SUB
",2,3:46
Zabit Magomedsharipov,win,Kyle Bochniak,"0
","97
","5
","0
","UFC 223: Khabib vs. Iaquinta
          


          
          Apr. 07, 2018",U-DEC,3,5:00
Zabit Magomedsharipov,win,Sheymon Moraes,"0
","34
","11
","1
","UFC Fight Night: Bisping vs. Gastelum
          


          
          Nov. 25, 2017","SUB
",3,4:30
Zabit Magomedsharipov,win,Mike Santiago,"0
","45
","1
","2
","UFC Fight Night: Volkov vs. Struve
          


          
          Sep. 02, 2017","SUB
",2,4:22
John Maguire,loss,Mitch Clarke,"0
","15
","3
","0
","UFC 161: Evans vs Henderson
          


          
          Jun. 15, 2013",U-DEC,3,5:00
John Maguire,loss,Matthew Riddle,"0
","37
","0
","2
","UFC 154: St-Pierre vs Condit
          


          
          Nov. 17, 2012",U-DEC,3,5:00
John Maguire,loss,John Hathaway,"0
","13
","1
","0
","UFC on FUEL TV: Struve vs Miocic
          


          
          Sep. 29, 2012",U-DEC,3,5:00
John Maguire,win,DaMarques Johnson,"0
","6
","3
","1
","UFC on FUEL TV: Gustafsson vs Silva
          


          
          Apr. 14, 2012","SUB
",2,4:40
